imgurl,usuario,nombre,tiempo,likes,seguidores,texto,hashtags,color1,color2
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123857676_184933783189797_1017366238449993024_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=MIKbMd_h178AX834-Gg&tp=18&oh=7ebbd0bca983276e3ed4623a5e2cdaaa&oe=5FD297DE,_andryvidal_,𝓐𝓷𝓭𝓻𝓮𝓪,2020-11-08 14:30:46,180,2617,Tú me dejaste de querer.,[],"[0.0, 23.52941176470588, 0.0]","[0.0, 71.76470588235294, 0.0]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123968370_386281472491698_884213221792771684_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=8HurPN6VVBYAX_oGIgL&tp=18&oh=6b4690f76bf3e6709abd183637a3ea2f&oe=5FAACE7A,marcotavakoli,Entrepreneur🏝OnlineMarketing☀️,2020-11-08 14:27:55,557,66814,"How about this style? 

Price: 235.000€ 
DM for more info 😃👍🏼",[],"[30.0, 60.3921568627451, 0.9900990099009866]","[195.0, 24.705882352941178, 38.095238095238095]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123794470_662478591131114_7169527330647674281_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rprQ3TJJ470AX_WUD3L&tp=18&oh=c655fd47afd0e7e0b32a49dd611ca847&oe=5FD015C6,haydeeromangonzalez,Haydée Román González,2020-11-08 14:08:36,8,92,null,[],"[255.0, 62.35294117647059, 2.083333333333326]","[8.571428571428568, 12.352941176470589, 11.111111111111116]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123761745_1564990153673229_3483196234450033946_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=68gcLlgPnwUAX-rvu3E&tp=19&oh=f242e410ee25ceb3e6d4b222f11be0fd&oe=5FD223F6,fer.ardiles.ok,Fer Ardiles,2020-11-08 13:55:59,8,419,Domingo 😊,[],"[0.0, 36.47058823529412, 13.978494623655916]","[16.00000000000005, 84.50980392156863, 18.987341772151904]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124109455_183780799982730_2916212130867554009_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=MrPT7WXEC8MAX-04pem&_nc_tp=15&oh=4b7e0f356e54d19baa71ed5ad5de7ead&oe=5FD0E0B2,nailsbravo,Nails Bravo,2020-11-08 13:55:31,52,608,"Uñitas blancas, elegantes y sencillas 😚",[],"[26.341463414634134, 61.76470588235294, 21.025641025641022]","[21.999999999999993, 15.686274509803921, 37.50000000000001]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124284254_164119522028676_8662953573916222649_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=IhuBOuVnvKEAX9a6HwL&tp=19&oh=eb57189f260e3c053abc09fd8a1d6d9f&oe=5FD0E5CF,cedrichair,Cedric Hair,2020-11-08 13:41:43,223,3223,"Días estupendos con una persona maravillosa ❤️

#cedrichair #torrevieja #valencia #murcia #alicante #rojales #guardamardelsegura #orihuelacosta #orihuela","['valencia', 'orihuela', 'torrevieja', 'alicante', 'orihuelacosta', 'cedrichair', 'murcia', 'guardamardelsegura', 'rojales']","[21.176470588235308, 47.647058823529406, 20.98765432098765]","[255.00000000000006, 20.392156862745097, 3.8461538461538463]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123821184_2732969703688062_2816272777919528063_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=-n27MgqIUB8AX8pdr2G&tp=18&oh=d544304e58c06a1715b4ef7f36cb3ca6&oe=5FD1D0DB,raul365run,Raúl Fernández,2020-11-08 13:29:32,468,10840,"EASY. A MI DEJADME CORRER. El resto ya lo pongo yo.
Esta foto totalmente espontánea, (yo no posé en ningún momento, yo corro así) la hizo una de las zancadas más bonitas que he visto últimamente. 
Gracias por el disparo @mariajosealmoradi !!
Y gracias @juancarlosesteso por otra mañana en nuestro patio de recreo😉
•
PD: me gusta más la cámara que a un niño un caramelo. 
#runwild #respectthemaster #nevernotrunning #torrevieja","['nevernotrunning', 'runwild', 'respectthemaster', 'torrevieja']","[28.333333333333364, 58.4313725490196, 16.981132075471702]","[55.000000000000014, 16.470588235294116, 14.285714285714285]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123776214_3250035435123062_1657027025241683384_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GiUtSFgoa2kAX9R7gBF&_nc_tp=15&oh=2e69925ee37b5847c8340785b24395af&oe=5FD28BD8,diseno_y_obra__orest,,2020-11-08 13:25:50,1,87,Cambio bañera por plato de ducha,[],"[31.698113207547177, 40.19607843137255, 25.85365853658536]","[40.0, 77.45098039215685, 23.478260869565204]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124131000_176504670809525_3313889362195883549_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=XSwyL-BPR8EAX_fyjCb&tp=18&oh=df3ee94e658237263f1be2329c3313fd&oe=5FD239C8,judithvallejos7,𝓙𝓾𝓭𝓲𝓽𝓱 𝓥𝓪𝓵𝓵𝓮𝓳𝓸𝓼 𝓖𝓸𝓷𝔃𝓪𝓵𝓮𝔃,2020-11-08 13:23:46,469,9112,"Soy una mujer fuerte, porque tuve que enfrentar muchos desafíos en esta vida. Tuve que ponerme diferentes disfraces como herramientas para sobrevivir algunas circunstancias. A veces esos disfraces fueron emocionales y a veces físicos. Me puse el disfraz de histérica, de amargada, de payasa, el disfraz de kilos, el disfraz del descuido físico.

No soy fuerte por puro gusto. Soy fuerte porque el único disfraz que nunca acepté ponerme fue el de víctima. Y por eso aprendí a no ceder con potenciales victimarios. Porque aprendí y crecí.

Ser fuerte significa que muchas veces la gente crea que puedo con todo, y eso no es cierto. Me siento superada mil veces en un mismo día. Pero tengo absoluta certeza de que esa sensación durará un instante, y al siguiente estoy planificando como salir, como superar y seguir dando batalla. Soy fuerte porque creo en mí y en mi capacidad de seguir caminando durante las tormentas

Ser fuerte no es dejar de llorar o volverse insensible. Ser fuerte es desarrollar la capacidad de caerse una vez al día y levantarse dos. Es decidir que la vida vale la pena y que tengo dentro mío todo lo que necesito para vivirla bien, a mi manera. Ser fuerte es no permitirse ser invisible.

Muchas veces pagué un precio alto por ser fuerte, por no ceder, por no dejarme atropellar, pero es sólo porque las veces que bajé los brazos, no me gustó la alternativa. Si yo no lucho por mí ¿a quién delego esa tarea? Por supuesto que hay alternativa. Pero desde mi punto de vista, la alternativa es poner esa carga sobre hombros ajenos. Y yo no soy así.

A veces me cuesta ser fuerte. A veces ser fuerte trae soledad (no física, sino emocional), implica tener que justificar situaciones que nadie debería o escuchar frases como: “Tu puedes porque eres fuerte, yo no podría”. Mentira. Todos podemos ser fuertes, solo que es cómodo mostrar nuestro lado débil y esperar que alguien nos solucione la vida. Pero es TU vida. Mi vida yo no quiero que nadie la viva por mí.",[],"[16.153846153846143, 45.490196078431374, 22.413793103448274]","[14.999999999999947, 86.66666666666667, 11.764705882352938]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124032092_180912690338465_2764389701217297486_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=XBQM4laL5oYAX9qI5eT&tp=18&oh=a7c95eee7587ce0f72577cd0e10d67e4&oe=5FAA79A4,k.sychoff,Константин Сычёв,2020-11-08 13:23:33,5,135,"☝️Уже завтра, в понедельник 09.11.2020 в 8 утра (повтор в 20:00 того же дня) выходит интервью моего друга @actor_ap  на радио📻 Русская Волна  www.ondarusa.com  Аликанте 108 FM и Торревьеха 92.3 FM. Будет интересно, а так же будет анонс нового проекта😉",[],"[30.0, 81.56862745098039, 2.1276595744680775]","[204.00000000000003, 24.705882352941178, 31.746031746031743]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123758335_281713006475567_5028119056402511856_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=YOdtY0pnmKAAX8ai1J_&_nc_tp=15&oh=30f6129966b676f6ac109f795d9af53f&oe=5FD08431,ariadnaaaaaa__,Ariadna gil.,2020-11-08 13:22:55,51,914,Mueve el mundo y con gracia la ves bailar.,[],"[30.0, 62.745098039215684, 13.684210526315802]","[340.00000000000006, 19.019607843137255, 3.0927835051546353]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124047217_645175093033627_1679983685495804518_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=DWYZVM72BQoAX-f4L9C&tp=18&oh=b08ac51f7bf1d6d2b17a0cb6f3512138&oe=5FAB0BEB,vasja_bizi,Bizi,2020-11-08 13:18:51,20,582,null,[],"[154.0, 69.41176470588235, 19.230769230769234]","[110.99999999999999, 17.64705882352941, 44.44444444444445]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124164210_3577323338980401_3767607652245852340_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=O5d9GXn5ZWIAX8ONXLS&tp=18&oh=68bd0b1803ec7cc9b1e3e8b1cd95aa05&oe=5FAAD58A,fernandoguardiolamolina,Fernando Guardiola Molina,2020-11-08 13:18:29,31,3311,"Gala de entrega de premios del Concurso Infantil de cuentos de Ars Creatio. Actuación de la la Mery Dance Academy, en la obra ""Karina, bióloga y marina.",[],"[0.0, 4.313725490196078, 9.090909090909092]","[33.48837209302326, 79.41176470588236, 40.95238095238095]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123777858_857959201619786_3124402146718097549_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xJuB57QvopoAX999WI-&tp=18&oh=d023b891a18f4ce9d8355af8d618739e&oe=5FD1E16B,resinasalasdehada,by Silvia Harrison,2020-11-08 13:15:57,10,90,"Decora tu rincón favorito con un recordatorio a vuestro dia especial.
.
.
.
.
.
.

.
@resinasalasdehada
@resinproespana #resinaepoxi #resinas  #resinasalasdehada #oficiamiboda #bodasymomentosmagicos #regalonavidad #regalosresina #regalosboda #regalosoriginales #asmr #detallesespeciales #regalospersonalizados #resinvideo #demolding","['regalonavidad', 'regalospersonalizados', 'bodasymomentosmagicos', 'detallesespeciales', 'regalosboda', 'resinvideo', 'resinaepoxi', 'demolding', 'regalosoriginales', 'regalosresina', 'resinas', 'asmr', 'resinasalasdehada', 'oficiamiboda']","[30.00000000000014, 58.823529411764696, 2.8571428571428603]","[90.0000000000001, 24.31372549019608, 1.6129032258064515]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123939181_3277160995714942_7973242214387308328_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=21r1MWEayrQAX_lERGw&tp=18&oh=dfc8c8a80661c73bc5ee62430d5359f5&oe=5FAB0FAB,vanessa_velasquez,Dra. Vanessa Velásquez,2020-11-08 13:06:00,10,166,"Para adquirir este descuento :
1-debes seguir la cuenta @vanessa_velasquez ✔️
2- etiqueta a dos amig@s en la publicación 
3-puedes reservar tu cita 👍🏻",[],"[27.391304347826093, 76.07843137254902, 37.70491803278689]","[20.52631578947369, 11.76470588235294, 63.33333333333334]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123962341_475608440129988_573684494634320972_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MhKSIZl6PnAAX8ZC2ng&_nc_tp=15&oh=d45d8878014de02d850252539ea05318&oe=5FD37673,aissagarciat,Aissa Garcia,2020-11-08 13:04:06,235,973,"Pa’ llamarte no tengo hora y pa’ escribirte tengo razones
.
.
.
.
.
.
.
.
.
#boystyle #torrevieja #havaneras #photography #photo #fotografia","['photography', 'photo', 'fotografia', 'boystyle', 'torrevieja', 'havaneras']","[260.0, 42.745098039215684, 11.009174311926607]","[34.615384615384635, 79.6078431372549, 25.0]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124174211_352195246081568_3983950409532606978_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=TgUUY2F_NDsAX8KFKjg&tp=18&oh=c5695b9be77a3b5438deb8c1d727c8fd&oe=5FD2C530,urban.d.johansson,Urban Johansson,2020-11-08 13:00:56,13,120,Pepe pratar spanska med papegojan på fiket i Algorfa 🙂🚵‍♂️🇪🇸,[],"[189.23076923076923, 31.176470588235293, 8.176100628930824]","[32.72727272727268, 82.35294117647058, 24.444444444444454]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123809891_204227047806695_6552311062476522177_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Dn_G6hHGCSkAX_D0LDX&tp=18&oh=16e584ebd7b081cccf79685b21824393&oe=5FD132A9,qddivinum,Quid Divinum,2020-11-08 12:57:37,41,128,"Carola eligió este look QD para la boda de su hermana. ESPECTACULAR!!! 💙💚
#QuidDivinum #torrevieja

#InvitadasQD #lookinvitada #invitada #свадьба #wedding #weddinglook #bautizo #vestido #womanstyle #campoamorbeach #style #ropaconestilo #caboroig #shopping #fashion #almoradi #pilardelahoradada #orihuelacosta #caboroig #murcia #mode #sanmigueldesalinas #cabocervera #ciudadquesada #мода2020 #одежда #clothes #murcia #lazeniabeach #campoamor","['weddinglook', 'ciudadquesada', 'torrevieja', 'lazeniabeach', 'wedding', 'QuidDivinum', 'campoamorbeach', 'caboroig', 'orihuelacosta', 'InvitadasQD', 'одежда', 'свадьба', 'shopping', 'мода2020', 'cabocervera', 'almoradi', 'fashion', 'murcia', 'sanmigueldesalinas', 'ropaconestilo', 'mode', 'invitada', 'campoamor', 'pilardelahoradada', 'style', 'clothes', 'bautizo', 'lookinvitada', 'womanstyle', 'vestido']","[25.185185185185187, 46.86274509803921, 33.89121338912134]","[214.28571428571433, 14.313725490196077, 9.589041095890407]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123834189_3466447990108464_8727169820257660103_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pqY8kXd9ySsAX--O5g0&tp=19&oh=4402b18d351808a83168dc30278cbc01&oe=5FD28A45,lindvallj,Jonathan Lindvall,2020-11-08 12:52:43,77,632,🍁🍂,[],"[48.00000000000004, 26.86274509803922, 3.6496350364963472]","[30.0, 46.27450980392157, 12.711864406779663]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123854932_710896546215694_4804479523846433451_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=N5q67dMdcOoAX-vrYXp&tp=19&oh=ee191ef9126794c6eaacf85534bd1412&oe=5FD3A1E2,patriciaherraez_,Patri 🌶,2020-11-08 12:34:08,157,628,missing torre with my girls🦋,[],"[214.73684210526315, 72.74509803921568, 13.669064748201428]","[350.7692307692308, 30.3921568627451, 58.70967741935483]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123847028_693254774631490_5982415068874668049_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=fbbu37fjotMAX8waFDP&tp=19&oh=9b529dc1294c697df6907708d3800c6c&oe=5FD356E7,lisiches,Лисич в Испании,2020-11-08 12:32:06,50,6705,"Отращиваем волосы, чтобы кормить кота 😁

#люци #кот #котик #сын #черныйкот #сыночек #детки #дома #семья #семья💞 #котенок #котикитакиекотики #чёрныйкот #вислоухий","['чёрныйкот', 'люци', 'черныйкот', 'детки', 'котикитакиекотики', 'котик', 'семья', 'сын', 'дома', 'сыночек', 'котенок', 'кот', 'семья💞', 'вислоухий']","[0.0, 24.11764705882353, 2.4390243902439055]","[22.222222222222214, 76.66666666666666, 22.68907563025209]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123983858_489961848612060_7769285766353659533_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wyypu83YrWgAX835Ymz&_nc_tp=15&oh=e16fb40f3b042cea8eb92e07df1a246b&oe=5FD15342,idxntrecall,𝑺𝒑𝒐𝒐𝒌𝒚 𝑳𝒂 𝒖𝒏𝒊𝒄𝒂 𝒐𝒇𝒊𝒄𝒊𝒂𝒍. ♛,2020-11-08 12:29:12,197,1296,The only ex im missing is ex-tra money.,[],"[18.805970149253724, 48.43137254901961, 27.125506072874494]","[30.0, 1.9607843137254901, 20.0]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123937622_188895266036743_3034313869206776121_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_vDVro4Cy6IAX-uZu9C&_nc_tp=15&oh=caf7109aeaba9bba25690012c38ca85a&oe=5FD2C4C2,alefit24,𝐀𝐥𝐞𝐣𝐚𝐧𝐝𝐫𝐨 𝐉𝐮𝐫𝐚𝐝𝐨,2020-11-08 12:26:15,44,783,"""𝑳𝒂 𝒗𝒊𝒅𝒂 𝒏𝒐 𝒄𝒖𝒆𝒏𝒕𝒂 𝒍𝒐𝒔 𝒑𝒂𝒔𝒐𝒔 𝒒𝒖𝒆 𝒉𝒂𝒔 𝒅𝒂𝒅𝒐, 𝒔𝒊𝒏𝒐 𝒍𝒂𝒔 𝒉𝒖𝒆𝒍𝒍𝒂𝒔 𝒒𝒖𝒆 𝒉𝒂𝒔 𝒅𝒆𝒋𝒂𝒅𝒐"" 
.
.
.
#torrevieja #alicante #valencia #spain #philosophy #filosofia #mente #photo #foto #boy #top #moments #life #befree #like #sunday #november #noviembre #autumn #otoño #lifestyle #reflexiones #reflexion #mind","['reflexiones', 'photo', 'torrevieja', 'befree', 'spain', 'foto', 'noviembre', 'reflexion', 'filosofia', 'valencia', 'philosophy', 'top', 'boy', 'otoño', 'like', 'alicante', 'mente', 'life', 'mind', 'sunday', 'november', 'autumn', 'lifestyle', 'moments']","[232.25806451612902, 70.3921568627451, 20.529801324503293]","[217.6859504132231, 40.588235294117645, 58.454106280193244]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123831755_1170693190016325_7717442876908189402_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=smocg7Z9MyEAX-uzFUd&_nc_tp=15&oh=19a7258d62c19fd2c167b51bb0b6eea7&oe=5FD05A6B,tomasbrusberg,Tomas Brusberg,2020-11-08 12:19:59,38,270,Det sitter i detaljerna. Älskar verkligen dessa badbyxor. Ett av få exempel på en badbyxa mönsterkonstruerad likt ett par kostymbyxor. Underbar struktur och side adjusters men brist på ett bättre svenskt ord. Dessa är modellen Bulldog som tillsammans med den något kortare modellen Setter är mina favoriter. Sedan en linneskjorta på det.  #menswear #mensfashion #mensstyle #swinwear,"['swinwear', 'mensstyle', 'menswear', 'mensfashion']","[300.0, 34.90196078431372, 1.1235955056179814]","[29.47368421052632, 71.96078431372548, 39.86013986013989]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123774346_394645611945454_2903034979988197833_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tUBQW4i7nJQAX8O31q8&tp=18&oh=30f6e86a1a1137f4b90815f3ac2ce132&oe=5FD16B3C,flyersold,OLD FLYERS,2020-11-08 12:19:31,5,65,#hook #flyers #remember #años90 #fiesta #discoteca #torrevieja,"['remember', 'flyers', 'hook', 'fiesta', 'torrevieja', 'discoteca', 'años90']","[72.00000000000003, 23.72549019607843, 4.132231404958681]","[45.00000000000002, 67.84313725490196, 36.585365853658516]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124333530_128991638689568_2724362036194897444_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ktCU_IJTxVAAX_X0uaI&tp=18&oh=39edf27db7d9eb66e3e0af3deee4ada6&oe=5FAB1066,amayitx,Amaya mas que Pilates(youtube),2020-11-08 12:18:19,54,1755,"🌊#felizdomingo de #junglefreeyoga de mi polita @mssjungle junto con @mala_brahma y @jointhesalvage cucu, debajo del agua tood es paz bucear es encontrar un mundo diferente y nuevo todo es fantástico 
🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
⛱️#sundadayfundayasana dedicated to my #sisterhood tons of love Girls 
@naked_thoughts11 
@maraki_lion_maths_yoga 
@bionic_yogi 
@wild.flower.wandering 
@mathildoesyoga 
@down.to.earth.yogi 
@yoginisupriya
@thegirlfromcorsica 
@dsouzalin 
@lisa_pt_yogi 
🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
#yoga#pilates#barakaldo
#bilbao#sea#mar #vizcaya
#sundadayfunday
#agua#water 
#yogacommmunity 
#bath#yogaeverywhere 
#instayogafam#yogini 
#yogisofig#yogagram 
#yogawithlove 
#yogalover#iloveyoga 
#yogaflow
#yogaisfun#yogaislove 
#yogaislife#torrevieja
#baracaldo","['yogalover#iloveyoga', 'junglefreeyoga', 'bilbao#sea#mar', 'instayogafam#yogini', 'yogisofig#yogagram', 'yogaflow', 'baracaldo', 'bath#yogaeverywhere', 'yoga#pilates#barakaldo', 'agua#water', 'yogawithlove', 'yogaisfun#yogaislove', 'yogaislife#torrevieja', 'vizcaya', 'sundadayfunday', 'yogacommmunity', 'sisterhood']","[221.53846153846155, 36.274509803921575, 7.0270270270270245]","[140.0, 90.7843137254902, 6.382978723404229]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123768142_407329666968820_7617715063432023248_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FqTkHZDWsIwAX-3lU5t&tp=18&oh=e527e8c677827aa556d5bb96cd3ddde3&oe=5FD368B3,juancarlosesteso,JC Esteso🏃☺️💪,2020-11-08 12:12:15,202,4226,"Family TEAM/TIME🙏❤

@raul365run The boss/bro✌👣💥

@lidianoque The princess💪👸🏃‍♀️

Álvaro The king🤴🙅‍♂️🥰

Y que sigamos disfrutándonos compartiendo momentos de sonrisas y esfuerzo, gracias por tanto👏😘 #2xSiempre #Run #Life #RespectTheMaster #5k #10k","['2xSiempre', 'RespectTheMaster', '10k', 'Run', 'Life', '5k']","[213.04347826086956, 34.705882352941174, 38.98305084745763]","[11.14285714285713, 69.01960784313725, 44.30379746835442]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123925576_400757964431622_935859563307851369_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JWXOZJ29vNQAX9eOIS2&tp=18&oh=6f3a88ecd1d11811df9fece31ac78192&oe=5FD30F5D,yhosua_tdi,Yhosua Vidal Barrios,2020-11-08 12:09:23,15,45,"La generación del pasado! 🚲

Con esta bicicleta se ha intentado recrear los años de nuestros abuelos con un toque actual! Así lo quería su dueño, así que me dio rienda suelta para lograrlo.
Desliza para ver más ➡️

#bici #orbea #furia #orbeafuria #orbeafuria2 #antiguedades #restauracion #cambio #pmx #camaleon #bicicleta #biciplegable #ruedadepalos","['restauracion', 'orbeafuria', 'orbea', 'furia', 'antiguedades', 'bicicleta', 'biciplegable', 'ruedadepalos', 'cambio', 'orbeafuria2', 'pmx', 'camaleon', 'bici']","[36.923076923076934, 79.6078431372549, 25.0]","[214.28571428571428, 20.980392156862745, 6.542056074766359]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123807441_227415822074001_3944381552009486838_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=keDrUKjud1gAX983GMN&_nc_tp=15&oh=dbaa0e53c8bb6197461f7291efbe7f43&oe=5FD09436,martinis_torrevieja,Martini's Torrevieja,2020-11-08 12:00:40,55,272,"Manolo es parte de nuestra historia: el motor de nuestra plancha, el buen hacer de nuestra terraza y todo un ejemplo de buen trabajador y mejor persona.

Manolo, eres leyenda 👨‍🍳 💪 🍻

Feliz domingo y qué aproveche 🙌

.
.

#torrevieja #alicante #igersalicante #alicantegram #food #foodporn #restaurante #restaurant #bar #drinks #beer #cruzcampo #heineken #wine #tarima #SanRoque #playa #carta #menu #fishfood #fish #sardina #pescado #rice #arroz #paella #mussels #cervezas","['wine', 'torrevieja', 'fish', 'cruzcampo', 'mussels', 'bar', 'cervezas', 'SanRoque', 'tarima', 'fishfood', 'foodporn', 'sardina', 'beer', 'menu', 'paella', 'carta', 'playa', 'arroz', 'alicantegram', 'alicante', 'pescado', 'restaurante', 'drinks', 'heineken', 'rice', 'food', 'igersalicante', 'restaurant']","[226.15384615384616, 20.392156862745097, 24.999999999999993]","[30.0, 75.29411764705883, 11.111111111111112]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123777251_806409236596392_874825867375151589_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ucVKkMxSlZQAX-MIx1C&tp=18&oh=adc9d894872230174e5215a7e36c8fa8&oe=5FD21517,milliscentss,Millicent Fowler🤍🇪🇸🇬🇧,2020-11-08 11:56:37,14,730,"If you like One million by Paco Rabanne ➡️ then you will love our 199🤩

And for only €30😳💸",[],"[345.00000000000006, 16.862745098039216, 4.651162790697675]","[40.344827586206904, 73.33333333333334, 42.64705882352941]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123924721_1539505636438000_7936741970728227577_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=UE1oP-JIi9AAX_TjQ2W&_nc_tp=15&oh=dd201b8b71ba7327f19c4e5f4ef3d2c4&oe=5FD28E78,marinaburlay,Marina Торревьеха - Испания,2020-11-08 11:54:21,32,334,"➡️Немного цифр:
🔹Минимальная зарплата в Испании 950€/месяц
🔹Средняя ЗП женщин в 2019 году составила 1773€
🔹Средняя ЗП мужчин в 2019 году составила 2173€
🔹Средняя ЗП без дифференциации по половому признаку - 1982€
➡️При сравнении типа работы, возраста, полный или неполный рабочий день, временный или долгосрочный контракт... При любом раскладе мужчины почему-то получают зарплату больше, чем женщины.
➡️Вот именно из-за такого (и не только) неравенства и существует феминизм, а не из-за того, что женщинам просто все должны. Получать одинаковую ЗП при одинаковых условиях труда, одинаково заниматься детьми и домом, иметь одинаковые права на всё - это и есть равенство.
В России почему-то искажено понятие феминизма, мужчины смеются над феминистками, создают организации против них, убивают их, а полиция разводит руками.🤯
➡️Но мир понемногу меняется, сегодняшнее поколение подростков, наши дети уже другие: они за толерантность, за равенство, за свободу. Осталось только подождать, когда они вырастут))",[],"[11.999999999999996, 7.450980392156863, 52.63157894736842]","[17.89473684210526, 72.74509803921569, 41.00719424460433]"
